-24.6, -16.2, -0.6
-23.7, -17.1, -2.7
-25.5, -17.1, -2.1
-24.3, -16.5, -2.1
-25.5, -16.5, -2.1
-26.1, -17.1, -2.1
-24.9, -18.3, -3.3
-26.7, -18.3, -2.7
-26.4, -19.2, -4.8
-25.2, -18.6, -4.2
-24.9, -20.7, -6.3
-25.2, -18.6, -4.8
-24.3, -20.1, -6.3
-25.5, -20.7, -6.3
-26.4, -21, -7.2
-25.2, -20.4, -7.2
-24.3, -21.9, -9.3
-26.4, -21, -8.4
-25.5, -21.9, -8.7
-24, -22.2, -9
-24.9, -21.3, -8.7
-25.5, -21.9, -8.7
-24.9, -22.5, -9.9
-24.9, -21.9, -8.7
-24.6, -22.2, -9.6
-24.6, -22.8, -10.2
-24.9, -22.5, -9.9
-24.6, -22.2, -9
-24.3, -23.1, -11.1
-24.3, -22.5, -10.5
-24.3, -23.7, -11.7
-24.3, -22.5, -11.1
-26.1, -23.1, -11.1
-23.7, -23.1, -11.1
-24.3, -23.1, -11.1
-25.5, -22.5, -9.9
-24.6, -23.4, -12.6
-25.8, -23.4, -11.4
-24.3, -24.3, -12.3
-24, -23.4, -13.2
-23.7, -23.7, -12.9
-23.4, -22.8, -12.6
-23.1, -24.3, -13.5
-23.1, -23.7, -13.5
-24, -24, -13.2
-22.8, -24, -13.2
-23.7, -24.9, -14.1
-21.9, -24.9, -15.9
-22.5, -24.9, -15.3
-21.9, -23.7, -14.1
-21.3, -26.1, -14.7
-23.4, -25.2, -15
-22.8, -26.4, -16.8
-22.8, -27.6, -16.2
-21.3, -26.1, -16.5
-22.2, -27, -16.8
-21.9, -26.7, -18.3
-22.2, -28.2, -18
-22.2, -26.4, -17.4
-21, -27.6, -18.6
-21.3, -27.9, -18.3
-20.7, -26.7, -17.7
-21.9, -27.3, -18.3
-21, -27, -18.6
-20.7, -27.3, -18.6
-20.7, -26.7, -18.9
-21.3, -27.3, -19.5
-19.5, -28.5, -20.7
-20.7, -27.3, -20.1
-21, -28.8, -21
-19.8, -28.2, -19.8
-19.2, -27.6, -20.4
-19.8, -27, -19.2
-18.9, -27.9, -21.3
-19.5, -28.5, -20.7
-20.4, -28.8, -21
-19.2, -27.6, -20.4
-19.2, -27.6, -20.4
-18.3, -27.3, -22.5
-18.6, -28.2, -21.6
-19.2, -27.6, -21
-18.6, -27.6, -21.6
-19.2, -27.6, -21.6
-17.4, -28.2, -22.8
-18, -28.8, -23.4
-18.6, -28.8, -23.4
-17.7, -29.1, -23.1
-17.1, -28.5, -23.7
-18, -29.4, -24.6
-17.7, -29.1, -23.1
-16.5, -29.1, -23.7
-17.1, -29.1, -24.3
-16.2, -29.7, -23.7
-17.4, -29.4, -24
-17.1, -30.3, -24.9
-16.5, -30.3, -25.5
-17.1, -30.9, -26.7
-14.7, -30.3, -26.1
-14.4, -30.6, -27
-15.3, -31.5, -26.7
-13.8, -30.6, -27.6
-14.7, -30.9, -27.9
-14.7, -30.9, -27.3
-15.3, -31.5, -27.3
-13.8, -31.8, -29.4
-12.6, -30, -27.6
-13.5, -32.1, -29.1
-12.9, -30.9, -29.1
-13.8, -32.4, -29.4
-13.2, -30.6, -27.6
-11.7, -30.3, -27.9
-12, -31.8, -29.4
-12.6, -31.8, -29.4
-11.7, -31.5, -29.7
-13.2, -31.8, -30
-12.3, -32.7, -30.3
-11.4, -32.4, -31.2
-12.3, -32.1, -29.7
-12, -32.4, -30.6
-11.4, -31.8, -30.6
-11.1, -32.7, -30.3
-11.4, -33, -31.2
-10.5, -32.7, -30.3
-9.9, -32.7, -31.5
-10.8, -31.8, -30.6
-10.8, -32.4, -31.2
-9.6, -31.8, -31.2
-9.9, -32.7, -31.5
-10.2, -33, -31.2
-9, -33.6, -33
-9.3, -31.5, -32.7
-10.5, -33.3, -32.1
-9, -33, -33.6
-9, -33, -32.4
-8.4, -33.6, -33
-8.4, -31.8, -32.4
-8.1, -32.1, -33.9
-8.1, -31.5, -32.1
-6.6, -32.4, -33
-8.4, -33, -33
-7.2, -33, -34.2
-6.9, -31.5, -32.1
-7.5, -33, -34.2
-7.5, -32.1, -33.3
-6.9, -32.7, -33.3
-6.9, -32.7, -33.9
-6.9, -32.7, -33.3
-6.9, -32.1, -33.3
-6.9, -32.7, -34.5
-6, -33.6, -34.8
-6.9, -32.7, -33.3
-6.3, -32.1, -33.3
-6.9, -31.5, -33.3
-4.8, -33, -34.8
-6.9, -32.7, -33.9
-4.5, -32.1, -34.5
-6.3, -34.2, -35.4
-6.3, -32.1, -33.9
-5.4, -32.4, -34.8
-6.6, -31.8, -33.6
-5.1, -32.7, -35.7
-4.8, -31.8, -34.8
-5.4, -33, -35.4
-6.3, -32.1, -33.9
-5.7, -33.9, -35.7
-5.1, -33.3, -35.7
-6.3, -32.7, -33.9
-5.1, -32.7, -35.7
-6.3, -32.7, -33.9
-5.4, -31.8, -33.6
-4.8, -32.1, -33.3
-4.5, -32.1, -33.9
-4.8, -32.4, -36
-6.3, -32.7, -34.5
-4.8, -31.2, -33
-5.1, -31.5, -33.9
-4.8, -32.4, -34.2
-5.7, -32.7, -34.5
-6.6, -32.4, -33
-6.3, -32.7, -34.5
-6.6, -31.8, -33
-6.9, -31.5, -33.9
-7.5, -31.5, -32.7
-6.9, -32.1, -33.3
-8.4, -32.4, -32.4
-7.8, -32.4, -32.4
-8.4, -33, -34.2
-9.6, -33, -33
-9, -31.8, -31.2
-8.7, -32.1, -32.1
-9.3, -31.5, -32.1
-10.5, -32.7, -30.9
-10.5, -30.9, -30.3
-10.2, -31.2, -30.6
-11.4, -30.6, -30
-11.1, -30.9, -29.1
-12.3, -30.3, -28.5
-12, -30.6, -30
-12, -30, -28.2
-12.6, -30, -28.2
-12, -30, -28.8
-12.9, -30.3, -27.9
-13.2, -30, -27.6
-13.8, -30, -27.6
-15.6, -30.6, -27.6
-15.3, -30.9, -26.1
-14.7, -30.3, -26.7
-15.3, -29.7, -26.1
-14.4, -29.4, -25.8
-16.2, -29.4, -24.6
-16.5, -30.3, -25.5
-15.9, -28.5, -24.3
-17.4, -28.8, -24.6
-18.9, -27.9, -23.1
-18, -28.8, -23.4
-18.3, -26.7, -22.5
-18.3, -26.7, -21.9
-18.9, -27.3, -21.3
-19.5, -27.9, -21.9
-21, -26.4, -19.2
-20.4, -25.8, -19.2
-20.1, -25.5, -18.9
-21, -25.2, -18
-22.2, -25.2, -17.4
-20.1, -24.9, -17.7
-21.3, -24.9, -16.5
-22.8, -25.8, -16.2
-24, -24.6, -14.4
-23.7, -22.5, -12.9
-23.4, -22.8, -13.8
-24, -22.8, -13.2
-24.6, -21.6, -12.3
-24.6, -22.8, -12
-24.9, -21.9, -10.5
-25.8, -21.6, -9.6
-24.6, -19.8, -9.6
-25.8, -19.8, -8.4
-27, -20.4, -8.4
-25.8, -19.2, -7.2
-25.8, -19.2, -7.2
-25.2, -18, -5.4
-24.6, -16.8, -4.8
-26.1, -18.3, -4.5
-25.8, -15.6, -3
-26.7, -15.3, -1.5
-25.8, -14.7, -0.9
-25.5, -14.1, -0.9
-26.1, -14.7, -0.3
-27.3, -14.1, 0.9
-26.4, -13.8, 0.6
-26.1, -12.3, 2.1
-24, -12.6, 1.8
-25.5, -11.7, 2.7
-24.6, -12.6, 2.4
-25.2, -11.4, 3.6
-25.2, -10.8, 4.2
-24, -10.2, 4.8
-25.2, -10.2, 4.8
-24, -8.4, 7.2
-23.4, -8.4, 6.6
-23.1, -8.1, 6.9
-23.1, -8.1, 6.9
-23.4, -7.8, 7.8
-22.2, -9, 6
-21.9, -8.1, 7.5
-21.3, -8.1, 8.1
-21.3, -7.5, 7.5
-19.8, -8.4, 7.8
-19.8, -8.4, 7.2
-19.2, -8.4, 8.4
-17.7, -6.3, 7.5
-18.9, -7.5, 8.1
-18.6, -7.8, 9
-18.3, -8.7, 8.1
-17.4, -6.6, 9
-17.7, -6.9, 8.1
-15.6, -7.2, 7.2
-15.6, -6.6, 8.4
-15.6, -6.6, 9
-13.8, -7.2, 7.8
-13.8, -7.2, 7.8
-13.5, -8.7, 6.9
-12, -7.2, 7.2
-11.7, -8.7, 5.7
-11.7, -8.1, 6.3
-10.5, -7.5, 6.9
-9.3, -9.9, 3.9
-9.9, -9.9, 5.1
-8.1, -8.1, 5.7
-7.5, -9.3, 3.9
-6.9, -11.1, 2.7
-8.1, -10.5, 3.3
-6.9, -9.9, 3.3
-6.3, -10.5, 3.3
-6, -12, 2.4
-5.7, -11.1, 2.7
-5.7, -11.1, 2.1
-3.9, -12.3, 0.3
-0.9, -11.7, 0.3
-1.5, -10.5, 0.3
-2.1, -12.3, -0.3
-0.3, -11.7, -0.3
0.9, -11.7, -1.5
0.6, -11.4, -0.6
0.9, -12.3, -2.1
1.2, -10.8, -0.6
3, -11.4, -1.8
1.8, -13.2, -3
2.4, -11.4, -2.4
2.1, -12.3, -2.7
3.3, -11.7, -2.7
2.4, -13.2, -3
3.9, -12.3, -3.9
3.9, -10.5, -1.5
3.3, -11.7, -2.1
4.8, -12.6, -4.2
4.5, -10.5, -0.9
3.6, -10.8, -1.8
4.5, -10.5, -1.5
4.8, -11.4, -2.4
4.2, -10.2, -1.5
4.2, -10.2, -1.2
3.3, -8.7, 0.3
4.2, -8.4, 0.6
2.7, -9.9, 0.3
2.7, -8.7, 0.3
4.5, -7.5, 1.5
3.6, -9, 0.6
1.8, -6, 3
3.6, -6.6, 3
3.3, -6.9, 2.7
2.7, -5.7, 3.9
3.3, -4.5, 4.5
3.6, -6.6, 3.6
3.3, -5.7, 3.9
3, -4.8, 4.2
3.6, -4.2, 4.8
0.9, -5.7, 4.5
1.8, -4.8, 5.4
3.9, -3.3, 5.1
3.3, -2.7, 5.1
0.9, -4.5, 5.7
1.5, -2.7, 6.9
1.5, -3.3, 6.9
2.7, -3.3, 6.3
1.5, -2.1, 7.5
0.9, -1.5, 8.1
0.3, -0.9, 8.1
1.8, -1.2, 8.4
1.8, 1.2, 9.6
1.8, -0.6, 9.6
1.5, 0.9, 9.3
0.6, 0, 9.6
1.8, 1.2, 10.2
3.3, 2.7, 11.1
2.4, 3, 11.4
3.3, 3.9, 11.1
2.7, 2.7, 11.1
2.4, 4.8, 12
1.8, 2.4, 10.8
2.7, 5.1, 12.9
3.3, 6.3, 12.9
1.8, 6, 13.2
2.4, 6, 13.2
2.7, 6.3, 13.5
1.2, 6.6, 14.4
3.6, 8.4, 15
1.8, 7.8, 15
2.4, 8.4, 14.4
1.8, 8.4, 15
2.4, 9, 15
3, 9, 15
2.7, 9.3, 14.7
3.3, 10.5, 15.9
2.1, 10.5, 16.5
2.4, 10.2, 16.2
3.3, 11.7, 15.9
3, 12, 16.8
3.3, 12.3, 17.7
2.1, 11.7, 16.5
2.7, 12.9, 17.7
2.1, 14.1, 18.9
1.8, 13.2, 18
1.5, 13.5, 18.9
1.8, 13.2, 17.4
2.7, 13.8, 18
1.5, 14.1, 18.3
2.1, 15.9, 19.5
3.3, 15.3, 18.9
3, 15.6, 18.6
2.7, 16.5, 18.9
2.7, 15.9, 20.1
3.9, 17.1, 20.1
3.6, 18.6, 21
3.6, 17.4, 19.8
3.3, 17.7, 19.5
3.6, 18.6, 20.4
3.3, 18.9, 20.1
3.9, 18.3, 20.1
3, 19.2, 20.4
2.4, 19.8, 21
4.8, 18.6, 18.6
4.8, 19.8, 18.6
4.8, 20.4, 19.8
3.9, 20.7, 19.5
4.5, 20.7, 19.5
4.5, 21.3, 20.1
4.5, 23.1, 21.3
5.4, 21, 18.6
4.2, 21.6, 19.8
4.8, 21.6, 19.8
5.1, 21.9, 20.1
4.2, 22.2, 20.4
5.1, 21.9, 20.1
3.9, 21.9, 19.5
5.7, 23.1, 18.9
4.8, 22.2, 19.8
4.5, 22.5, 20.1
4.8, 22.2, 19.8
6, 23.4, 19.2
5.7, 23.7, 19.5
6.3, 23.7, 20.1
5.1, 23.7, 20.7
4.2, 22.8, 19.2
6, 23.4, 18.6
4.5, 22.5, 18.9
5.1, 21.9, 18.3
5.4, 24, 20.4
4.8, 22.8, 18
6.9, 23.7, 18.3
6.3, 22.5, 17.7
5.1, 21.9, 18.3
5.4, 24, 19.8
4.8, 23.4, 19.2
5.7, 23.7, 18.3
6.3, 23.1, 18.3
4.8, 21.6, 17.4
6, 23.4, 17.4
6.3, 23.1, 17.7
6, 23.4, 17.4
6, 22.8, 16.2
5.7, 23.7, 16.5
6.3, 24.3, 17.7
6.3, 23.7, 16.5
6.3, 22.5, 15.9
5.4, 23.4, 16.8
4.8, 22.2, 15
6.6, 23.4, 15.6
6.9, 22.5, 14.7
6.9, 22.5, 14.7
7.5, 22.5, 13.5
6.9, 22.5, 14.1
7.2, 23.4, 14.4
8.1, 23.1, 13.5
7.5, 23.1, 12.3
8.1, 22.5, 12.9
8.4, 23.4, 13.8
9, 22.2, 11.4
7.8, 22.2, 11.4
9, 22.8, 11.4
8.4, 22.2, 10.8
7.8, 20.4, 9.6
8.7, 20.7, 9.9
9, 21, 9.6
8.4, 21, 10.2
9.6, 20.4, 7.8
8.4, 20.4, 8.4
9.3, 20.1, 8.1
8.7, 20.1, 6.3
11.1, 20.1, 6.9
10.8, 19.8, 6
10.5, 19.5, 5.7
11.4, 18.6, 4.2
9.9, 17.7, 3.9
10.8, 17.4, 3
10.8, 18.6, 4.2
10.8, 17.4, 2.4
12, 17.4, 3
11.7, 16.5, 2.1
13.8, 16.8, 0.6
12.6, 15, -0.6
12.3, 14.1, -1.5
12, 13.8, -1.8
13.2, 13.2, -3.6
11.7, 12.9, -2.7
12.6, 11.4, -4.2
12, 11.4, -4.2
12.6, 11.4, -4.8
13.8, 10.8, -6
13.2, 9, -7.8
13.8, 9.6, -7.2
14.7, 8.7, -8.7
14.1, 8.1, -9.3
14.4, 6, -10.8
12.6, 6.6, -10.8
14.7, 6.9, -10.5
13.5, 6.3, -11.1
12.6, 4.8, -12
13.2, 4.8, -13.2
12, 4.8, -12.6
12.9, 2.7, -13.5
13.5, 2.1, -13.5
14.1, 2.7, -15.3
14.4, 1.8, -15.6
14.4, 1.2, -16.8
13.2, 0.6, -16.2
12.6, -0.6, -17.4
12.9, -0.9, -18.3
12.3, -1.5, -18.9
13.2, -1.8, -18.6
13.2, -1.8, -19.2
12.6, -1.8, -18.6
11.4, -3, -19.8
12.9, -1.5, -18.3
11.7, -3.3, -20.7
11.1, -3.3, -20.1
11.7, -4.5, -21.3
12.3, -3.9, -20.7
11.4, -6, -21.6
12.9, -5.1, -21.3
12, -5.4, -21.6
12.3, -6.3, -23.1
11.7, -8.7, -24.9
11.4, -6.6, -22.2
11.7, -7.5, -24.3
13.2, -8.4, -25.2
11.7, -9.9, -24.9
12.3, -11.7, -27.3
12.6, -10.2, -26.4
12.9, -11.7, -27.3
13.8, -12, -28.8
13.2, -13.2, -29.4
14.4, -13.8, -30.6
13.8, -13.8, -30
